address_sk,address_id,line1,line2,country_code,province,province_code,city,postal_code,created_at
1029,2025,Calle 61,,AR,Buenos Aires,BA,CABA,7103,2024-10-13 04:36:22
1030,2026,Calle 5164,,AR,Buenos Aires,BA,CABA,2572,2025-07-22 14:10:30
1031,2027,Calle 9714,Piso 3 Dto B,AR,Córdoba,CBA,Córdoba,6582,2023-11-08 00:43:01
1032,2028,Calle 5195,Piso 4 Dto B,AR,Córdoba,CBA,Córdoba,5807,2023-07-05 11:44:35
1033,2029,Calle 4919,Piso 11 Dto A,AR,Santa Fe,SF,Rosario,7219,2023-12-29 17:37:26
1034,2030,Calle 1219,,AR,Buenos Aires,BA,La Plata,9163,2024-08-27 01:25:51
1035,2031,Calle 373,Piso 1 Dto B,AR,Córdoba,CBA,Villa Carlos Paz,4027,2023-09-27 14:08:02
1036,2032,Calle 9879,Piso 10 Dto A,AR,Santa Fe,SF,Rafaela,2857,2023-09-30 19:43:11
1037,2033,Calle 5216,,AR,Mendoza,MZA,Godoy Cruz,2291,2024-04-29 15:40:05
1038,2034,Calle 9015,Piso 9 Dto A,AR,Buenos Aires,BA,La Plata,5874,2023-10-09 00:30:53
1039,2035,Calle 5111,Piso 7 Dto A,AR,Santa Fe,SF,Rosario,5408,2023-07-25 20:41:38
1040,2036,Calle 9639,Piso 1 Dto A,AR,Buenos Aires,BA,CABA,1696,2025-05-03 21:54:20
1041,2037,Calle 8880,,AR,Santa Fe,SF,Santa Fe,5056,2023-09-10 09:30:45
1042,2038,Calle 9323,,AR,Buenos Aires,BA,CABA,8705,2024-04-09 07:12:31
1043,2039,Calle 2775,,AR,Córdoba,CBA,Córdoba,7683,2023-05-14 05:05:40
1044,2040,Calle 9449,Piso 12 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,9971,2024-05-09 13:59:28
1045,2041,Calle 6365,Piso 4 Dto C,AR,Buenos Aires,BA,CABA,6640,2023-12-03 14:17:45
1046,2042,Calle 6743,Piso 10 Dto B,AR,Buenos Aires,BA,Mar del Plata,5080,2023-11-15 15:14:39
1047,2043,Calle 9917,,AR,Córdoba,CBA,Villa Carlos Paz,7644,2024-02-26 23:08:43
1048,2044,Calle 2101,,AR,Córdoba,CBA,Río Cuarto,5076,2023-11-27 18:02:26
1049,2045,Calle 4096,,AR,Córdoba,CBA,Córdoba,7467,2023-11-28 13:11:06
1050,2046,Calle 1846,,AR,Mendoza,MZA,Godoy Cruz,2814,2023-05-27 09:00:25
1051,2047,Calle 3381,,AR,Buenos Aires,BA,La Plata,3019,2024-11-28 20:15:03
1052,2048,Calle 6206,Piso 11 Dto C,AR,Buenos Aires,BA,La Plata,8264,2024-03-14 02:17:20
1053,2049,Calle 3388,,AR,Santa Fe,SF,Rosario,4977,2025-06-05 01:17:34
1054,2050,Calle 7168,,AR,Buenos Aires,BA,La Plata,8099,2025-04-25 03:36:31
1055,2051,Calle 7517,,AR,Buenos Aires,BA,CABA,7773,2023-10-24 12:37:29
1056,2052,Calle 4644,Piso 5 Dto A,AR,Santa Fe,SF,Rosario,1225,2025-05-10 03:26:27
1057,2053,Calle 1070,Piso 10 Dto B,AR,Santa Fe,SF,Rafaela,5967,2024-04-18 11:05:48
1058,2054,Calle 4516,Piso 8 Dto B,AR,Buenos Aires,BA,Mar del Plata,3628,2025-05-21 04:45:24
1059,2055,Calle 281,Piso 4 Dto C,AR,Buenos Aires,BA,CABA,7300,2024-04-10 00:10:21
1060,2056,Calle 8351,,AR,Mendoza,MZA,San Rafael,5385,2024-12-02 01:41:47
1061,2057,Calle 1620,Piso 5 Dto C,AR,Buenos Aires,BA,Mar del Plata,7614,2023-06-06 12:49:21
1062,2058,Calle 3953,,AR,Buenos Aires,BA,CABA,9682,2024-02-14 04:46:03
1063,2059,Calle 56,Piso 3 Dto A,AR,Córdoba,CBA,Río Cuarto,7876,2024-10-17 04:26:48
1064,2060,Calle 3070,Piso 2 Dto C,AR,Buenos Aires,BA,CABA,7960,2024-05-30 04:12:39
1065,2061,Calle 9605,Piso 4 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,6847,2023-10-02 06:29:32
1066,2062,Calle 3216,,AR,Buenos Aires,BA,Mar del Plata,6507,2024-11-10 09:28:30
1067,2063,Calle 8725,,AR,Buenos Aires,BA,CABA,8058,2025-09-25 17:06:25
1068,2064,Calle 1691,,AR,Buenos Aires,BA,CABA,7729,2023-07-13 03:50:37
1069,2065,Calle 8766,,AR,Buenos Aires,BA,La Plata,9987,2025-03-21 12:09:16
1070,2066,Calle 3515,,AR,Córdoba,CBA,Córdoba,1599,2024-06-07 09:23:34
1071,2067,Calle 6704,Piso 2 Dto B,AR,Buenos Aires,BA,Mar del Plata,4425,2023-09-28 05:17:50
1072,2068,Calle 1947,,AR,Buenos Aires,BA,CABA,1723,2025-05-14 11:01:51
1073,2069,Calle 2737,,AR,Córdoba,CBA,Río Cuarto,9020,2024-04-06 02:25:52
1074,2070,Calle 1640,,AR,Santa Fe,SF,Santa Fe,5549,2023-05-06 03:27:50
1075,2071,Calle 5848,,AR,Buenos Aires,BA,La Plata,1440,2023-10-04 11:28:48
1076,2072,Calle 350,,AR,Mendoza,MZA,San Rafael,3819,2024-01-04 19:40:31
1077,2073,Calle 2940,,AR,Buenos Aires,BA,CABA,3172,2024-08-06 06:23:45
1078,2074,Calle 7365,,AR,Buenos Aires,BA,Mar del Plata,1515,2023-11-05 02:44:39
1079,2075,Calle 3346,Piso 6 Dto C,AR,Córdoba,CBA,Río Cuarto,8074,2023-12-31 02:54:24
1080,2076,Calle 7762,,AR,Córdoba,CBA,Córdoba,7136,2023-06-29 13:43:22
1081,2077,Calle 6888,,AR,Buenos Aires,BA,Mar del Plata,4469,2023-08-27 17:34:46
1082,2078,Calle 7121,,AR,Buenos Aires,BA,CABA,5360,2025-07-22 04:46:05
1083,2079,Calle 8698,Piso 10 Dto C,AR,Córdoba,CBA,Río Cuarto,8422,2024-01-05 12:11:28
1084,2080,Calle 8731,,AR,Santa Fe,SF,Rafaela,8357,2025-02-24 00:54:36
1085,2081,Calle 4575,,AR,Buenos Aires,BA,La Plata,1328,2024-03-05 21:27:46
1086,2082,Calle 8773,,AR,Buenos Aires,BA,La Plata,3077,2023-07-28 13:31:06
1087,2083,Calle 8742,Piso 2 Dto C,AR,Buenos Aires,BA,Mar del Plata,7465,2023-12-02 01:17:52
1088,2084,Calle 8832,,AR,Buenos Aires,BA,CABA,1831,2025-07-03 19:07:17
1089,2085,Calle 1216,,AR,Santa Fe,SF,Rafaela,6556,2025-07-29 16:14:50
1090,2086,Calle 4279,,AR,Buenos Aires,BA,La Plata,3921,2023-07-13 09:07:51
1091,2087,Calle 2290,,AR,Buenos Aires,BA,CABA,9486,2023-12-21 15:12:42
1092,2088,Calle 6917,,AR,Córdoba,CBA,Córdoba,6273,2025-04-20 23:34:04
1093,2089,Calle 5533,,AR,Buenos Aires,BA,La Plata,1447,2023-06-12 14:30:36
1094,2090,Calle 498,,AR,Santa Fe,SF,Rafaela,2328,2023-09-11 08:46:00
1095,2091,Calle 1610,Piso 8 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,1937,2023-06-15 03:25:55
1096,2092,Calle 5126,,AR,Córdoba,CBA,Villa Carlos Paz,9257,2024-07-29 06:49:51
1097,2093,Calle 2610,,AR,Santa Fe,SF,Santa Fe,9847,2025-05-15 15:35:05
1098,2094,Calle 1256,Piso 3 Dto A,AR,Buenos Aires,BA,Mar del Plata,9215,2023-07-10 23:01:02
1099,2095,Calle 662,Piso 9 Dto B,AR,Buenos Aires,BA,La Plata,1430,2023-07-13 13:53:51
1100,2096,Calle 4281,Piso 4 Dto B,AR,Córdoba,CBA,Córdoba,6594,2023-09-20 18:32:56
1101,2097,Calle 4507,Piso 9 Dto A,AR,Buenos Aires,BA,Mar del Plata,7188,2025-09-26 14:13:03
1102,2098,Calle 2446,,AR,Buenos Aires,BA,La Plata,6269,2024-11-30 02:25:48
1103,2099,Calle 5082,Piso 3 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,1686,2025-09-10 08:18:29
1104,2100,Calle 7697,,AR,Córdoba,CBA,Río Cuarto,4938,2025-02-01 04:44:52
1105,2101,Calle 9147,Piso 8 Dto C,AR,Córdoba,CBA,Río Cuarto,1278,2025-07-30 20:03:28
1106,2102,Calle 995,,AR,Buenos Aires,BA,CABA,7417,2024-06-01 17:37:50
1107,2103,Calle 9107,,AR,Santa Fe,SF,Rosario,5286,2024-06-10 19:36:15
1108,2104,Calle 2908,Piso 9 Dto B,AR,Mendoza,MZA,San Rafael,5079,2025-07-15 01:19:23
1109,2105,Calle 3076,,AR,Buenos Aires,BA,Mar del Plata,7548,2024-06-25 00:17:12
1110,2106,Calle 1074,Piso 3 Dto C,AR,Buenos Aires,BA,Mar del Plata,5835,2024-01-26 10:32:15
1111,2107,Calle 5039,,AR,Buenos Aires,BA,Mar del Plata,1339,2024-05-17 01:06:59
1112,2108,Calle 2139,Piso 6 Dto C,AR,Santa Fe,SF,Rafaela,4504,2023-10-14 16:51:51
1113,2109,Calle 1347,Piso 8 Dto A,AR,Buenos Aires,BA,La Plata,5777,2024-12-31 15:48:42
1114,2110,Calle 4762,Piso 1 Dto A,AR,Buenos Aires,BA,La Plata,4753,2024-11-29 07:05:32
1115,2111,Calle 3064,,AR,Buenos Aires,BA,Mar del Plata,2386,2025-05-04 20:36:30
1116,2112,Calle 4585,,AR,Buenos Aires,BA,La Plata,4700,2023-10-22 06:30:59
1117,2113,Calle 8208,Piso 9 Dto A,AR,Buenos Aires,BA,Mar del Plata,6432,2023-11-30 13:20:46
1118,2114,Calle 1009,Piso 11 Dto C,AR,Buenos Aires,BA,Mar del Plata,1615,2024-07-29 00:39:24
1119,2115,Calle 4774,,AR,Córdoba,CBA,Córdoba,4423,2024-11-07 13:43:31
1120,2116,Calle 4223,,AR,Buenos Aires,BA,Mar del Plata,7467,2024-04-14 16:14:31
1121,2117,Calle 1476,Piso 2 Dto C,AR,Santa Fe,SF,Rosario,9621,2025-04-29 14:31:01
1122,2118,Calle 8920,,AR,Córdoba,CBA,Córdoba,4950,2023-09-25 00:20:08
1123,2119,Calle 8071,Piso 4 Dto A,AR,Córdoba,CBA,Córdoba,6292,2024-04-20 15:21:44
1124,2120,Calle 570,,AR,Buenos Aires,BA,La Plata,9272,2025-06-15 13:03:55
1125,2121,Calle 6379,Piso 2 Dto B,AR,Santa Fe,SF,Santa Fe,9592,2023-05-19 00:30:06
1126,2122,Calle 3420,,AR,Buenos Aires,BA,CABA,6481,2025-02-08 17:10:02
1127,2123,Calle 9785,,AR,Buenos Aires,BA,CABA,7181,2024-10-05 14:54:11
1128,2124,Calle 8149,Piso 5 Dto C,AR,Buenos Aires,BA,Mar del Plata,2961,2025-02-09 11:22:09
1129,2125,Calle 3502,Piso 7 Dto B,AR,Mendoza,MZA,San Rafael,3194,2023-08-04 00:20:52
1130,2126,Calle 1162,Piso 2 Dto C,AR,Buenos Aires,BA,Mar del Plata,2783,2025-08-20 15:55:35
1131,2127,Calle 6505,Piso 9 Dto B,AR,Buenos Aires,BA,CABA,1432,2023-12-08 09:14:37
1132,2128,Calle 3191,,AR,Santa Fe,SF,Santa Fe,4532,2025-06-29 19:33:05
1133,2129,Calle 7394,Piso 5 Dto B,AR,Buenos Aires,BA,CABA,7852,2023-09-02 05:14:49
1134,2130,Calle 4817,Piso 3 Dto C,AR,Buenos Aires,BA,CABA,1702,2024-11-25 20:38:09
1135,2131,Calle 3894,Piso 8 Dto B,AR,Córdoba,CBA,Villa Carlos Paz,8133,2023-07-17 00:21:59
1136,2132,Calle 1909,Piso 12 Dto A,AR,Buenos Aires,BA,CABA,1294,2023-07-10 11:47:00
1137,2133,Calle 8524,Piso 4 Dto B,AR,Mendoza,MZA,Mendoza,7518,2023-09-20 07:02:08
1138,2134,Calle 6329,Piso 3 Dto C,AR,Santa Fe,SF,Rosario,2190,2024-09-14 16:33:55
1139,2135,Calle 1638,Piso 3 Dto A,AR,Mendoza,MZA,Mendoza,6579,2024-11-08 17:00:42
1140,2136,Calle 8341,Piso 9 Dto A,AR,Buenos Aires,BA,La Plata,2782,2025-05-29 00:30:22
1141,2137,Calle 6955,,AR,Córdoba,CBA,Villa Carlos Paz,4454,2025-07-28 18:29:02
1142,2138,Calle 661,Piso 2 Dto A,AR,Santa Fe,SF,Santa Fe,1081,2025-08-02 22:10:42
1143,2139,Calle 5614,Piso 5 Dto A,AR,Mendoza,MZA,Mendoza,9660,2023-12-04 00:54:45
1144,2140,Calle 3830,,AR,Buenos Aires,BA,CABA,1874,2023-10-12 04:32:06
1145,2141,Calle 296,Piso 10 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,2062,2024-07-28 11:44:06
1146,2142,Calle 259,Piso 12 Dto B,AR,Buenos Aires,BA,CABA,3713,2025-01-20 19:31:31
1147,2143,Calle 9385,Piso 10 Dto C,AR,Santa Fe,SF,Rafaela,7158,2024-08-08 11:01:40
1148,2144,Calle 9907,Piso 10 Dto C,AR,Santa Fe,SF,Rafaela,2468,2025-07-25 05:29:24
1149,2145,Calle 6000,,AR,Buenos Aires,BA,Mar del Plata,3407,2024-09-30 04:28:57
1150,2146,Calle 349,,AR,Córdoba,CBA,Villa Carlos Paz,3869,2024-02-25 17:43:18
1151,2147,Calle 4824,Piso 3 Dto B,AR,Buenos Aires,BA,CABA,1897,2025-01-28 12:35:53
1152,2148,Calle 9141,Piso 8 Dto A,AR,Córdoba,CBA,Córdoba,2928,2025-04-15 04:57:41
1153,2149,Calle 7242,,AR,Santa Fe,SF,Rosario,6070,2025-09-24 12:11:22
1154,2150,Calle 3738,,AR,Mendoza,MZA,San Rafael,6337,2024-11-18 00:56:44
1155,2151,Calle 2270,,AR,Córdoba,CBA,Río Cuarto,5664,2023-05-10 18:32:28
1156,2152,Calle 1931,Piso 3 Dto C,AR,Santa Fe,SF,Santa Fe,6592,2023-06-21 12:14:24
1157,2153,Calle 6656,,AR,Buenos Aires,BA,CABA,8113,2024-06-22 06:38:09
1158,2154,Calle 6266,Piso 10 Dto B,AR,Buenos Aires,BA,Mar del Plata,7667,2023-08-27 02:20:08
1159,2155,Calle 245,Piso 9 Dto B,AR,Mendoza,MZA,Mendoza,2609,2023-12-18 08:44:39
1160,2156,Calle 5140,,AR,Santa Fe,SF,Rafaela,5127,2024-02-28 07:48:13
1161,2157,Calle 8872,Piso 3 Dto A,AR,Santa Fe,SF,Santa Fe,9339,2024-07-01 09:13:15
1162,2158,Calle 483,,AR,Córdoba,CBA,Córdoba,1016,2023-05-16 02:50:04
1163,2159,Calle 7115,Piso 10 Dto B,AR,Córdoba,CBA,Río Cuarto,2025,2023-07-30 16:10:29
1164,2160,Calle 8256,,AR,Buenos Aires,BA,La Plata,4167,2024-10-07 03:46:35
1165,2161,Calle 786,,AR,Santa Fe,SF,Rosario,5575,2023-09-07 10:30:35
1166,2162,Calle 1199,,AR,Buenos Aires,BA,Mar del Plata,8424,2025-01-28 11:33:07
1167,2163,Calle 8550,Piso 4 Dto C,AR,Santa Fe,SF,Rafaela,7736,2023-12-15 03:35:24
1168,2164,Calle 3613,Piso 11 Dto B,AR,Buenos Aires,BA,La Plata,1275,2025-06-13 08:57:32
1169,2165,Calle 4613,,AR,Buenos Aires,BA,Mar del Plata,8356,2023-12-09 01:31:50
1170,2166,Calle 2131,Piso 10 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,1318,2025-09-14 21:13:01
1171,2167,Calle 8063,Piso 12 Dto C,AR,Santa Fe,SF,Rafaela,7299,2023-07-19 02:12:09
1172,2168,Calle 9860,,AR,Mendoza,MZA,San Rafael,7509,2025-07-27 23:26:38
1173,2169,Calle 1101,,AR,Córdoba,CBA,Villa Carlos Paz,8436,2024-04-30 13:48:13
1174,2170,Calle 5148,,AR,Buenos Aires,BA,CABA,4319,2024-10-22 12:52:49
1175,2171,Calle 1782,,AR,Mendoza,MZA,Godoy Cruz,8606,2023-05-22 12:44:22
1176,2172,Calle 1666,,AR,Buenos Aires,BA,CABA,1007,2024-12-16 01:04:19
1177,2173,Calle 3899,Piso 9 Dto C,AR,Buenos Aires,BA,La Plata,3168,2025-05-01 14:09:10
1178,2174,Calle 5652,,AR,Buenos Aires,BA,Mar del Plata,4575,2025-03-31 03:36:44
1179,2175,Calle 8933,Piso 5 Dto B,AR,Buenos Aires,BA,Mar del Plata,1805,2024-01-23 01:21:08
1180,2176,Calle 783,Piso 3 Dto B,AR,Santa Fe,SF,Santa Fe,9360,2023-07-11 19:12:10
1181,2177,Calle 7065,,AR,Mendoza,MZA,Mendoza,4874,2025-04-06 18:02:14
1182,2178,Calle 1665,,AR,Buenos Aires,BA,La Plata,3322,2025-04-24 13:32:13
1183,2179,Calle 8412,,AR,Córdoba,CBA,Villa Carlos Paz,1229,2024-01-11 20:17:47
1184,2180,Calle 9651,,AR,Córdoba,CBA,Villa Carlos Paz,4168,2024-06-14 14:27:09
1185,2181,Calle 2812,Piso 10 Dto C,AR,Buenos Aires,BA,La Plata,9049,2025-03-16 07:15:04
1186,2182,Calle 3796,,AR,Buenos Aires,BA,La Plata,9442,2024-02-05 07:06:50
1187,2183,Calle 6692,,AR,Buenos Aires,BA,La Plata,8366,2023-06-10 14:28:13
1188,2184,Calle 9644,Piso 9 Dto C,AR,Buenos Aires,BA,Mar del Plata,7599,2023-11-06 20:27:13
1189,2185,Calle 1001,,AR,Buenos Aires,BA,Mar del Plata,7636,2025-07-19 02:46:51
1190,2186,Calle 254,Piso 6 Dto A,AR,Santa Fe,SF,Rosario,9857,2023-12-15 02:53:42
1191,2187,Calle 2957,Piso 4 Dto C,AR,Buenos Aires,BA,CABA,6372,2024-01-08 08:02:44
1192,2188,Calle 5998,Piso 1 Dto B,AR,Buenos Aires,BA,La Plata,2718,2024-06-20 12:30:31
1193,2189,Calle 1194,,AR,Buenos Aires,BA,CABA,2191,2023-12-07 12:45:16
1194,2190,Calle 7483,Piso 10 Dto A,AR,Buenos Aires,BA,La Plata,4853,2025-03-03 22:06:38
1195,2191,Calle 4732,,AR,Córdoba,CBA,Río Cuarto,3078,2023-07-03 16:50:37
1196,2192,Calle 9916,,AR,Santa Fe,SF,Rosario,9884,2025-03-08 21:02:05
1197,2193,Calle 4109,,AR,Mendoza,MZA,San Rafael,5884,2024-10-11 15:08:59
1198,2194,Calle 8392,,AR,Santa Fe,SF,Rafaela,2376,2024-07-19 12:06:15
1199,2195,Calle 8941,,AR,Buenos Aires,BA,Mar del Plata,8231,2023-09-25 09:32:43
1200,2196,Calle 3855,Piso 9 Dto B,AR,Buenos Aires,BA,CABA,7397,2025-05-16 22:16:19
1201,2197,Calle 3060,Piso 1 Dto C,AR,Buenos Aires,BA,Mar del Plata,5503,2024-12-17 00:08:25
1202,2198,Calle 1041,Piso 12 Dto C,AR,Santa Fe,SF,Rafaela,9108,2025-08-09 17:45:13
1203,2199,Calle 2457,Piso 10 Dto C,AR,Buenos Aires,BA,Mar del Plata,9287,2025-06-16 09:55:54
1204,2200,Calle 2122,,AR,Córdoba,CBA,Córdoba,9092,2023-07-04 07:27:02
1205,2201,Calle 5215,,AR,Santa Fe,SF,Rafaela,7530,2024-02-19 07:25:31
1206,2202,Calle 6041,Piso 1 Dto C,AR,Córdoba,CBA,Córdoba,1489,2024-11-15 19:05:33
1207,2203,Calle 6242,Piso 12 Dto C,AR,Santa Fe,SF,Santa Fe,8481,2023-07-04 12:30:59
1208,2204,Calle 2752,,AR,Buenos Aires,BA,CABA,6613,2024-12-07 19:27:52
1209,2205,Calle 8579,Piso 7 Dto B,AR,Buenos Aires,BA,CABA,4213,2023-12-10 00:46:56
1210,2206,Calle 4820,,AR,Buenos Aires,BA,Mar del Plata,3180,2025-08-10 12:36:40
1211,2207,Calle 6413,,AR,Córdoba,CBA,Villa Carlos Paz,6573,2025-01-23 23:48:20
1212,2208,Calle 5372,Piso 3 Dto C,AR,Buenos Aires,BA,CABA,8918,2024-02-06 08:32:22
1213,2209,Calle 6375,,AR,Mendoza,MZA,Godoy Cruz,7613,2024-04-14 07:47:24
1214,2210,Calle 5626,Piso 9 Dto C,AR,Santa Fe,SF,Rosario,2674,2024-04-17 06:41:03
1215,2211,Calle 1741,Piso 9 Dto C,AR,Santa Fe,SF,Rafaela,7049,2024-11-24 06:10:11
1216,2212,Calle 8023,Piso 9 Dto B,AR,Buenos Aires,BA,Mar del Plata,6314,2023-05-30 06:49:06
1217,2213,Calle 4708,,AR,Córdoba,CBA,Villa Carlos Paz,4181,2024-08-24 07:35:50
1218,2214,Calle 8394,,AR,Córdoba,CBA,Córdoba,8884,2025-05-27 06:06:52
1219,2215,Calle 8545,,AR,Buenos Aires,BA,CABA,5409,2023-07-03 13:12:19
1220,2216,Calle 3444,,AR,Buenos Aires,BA,La Plata,6328,2024-08-04 04:03:54
1221,2217,Calle 5371,,AR,Buenos Aires,BA,La Plata,3842,2024-11-24 17:34:28
1222,2218,Calle 6873,,AR,Córdoba,CBA,Córdoba,4901,2025-02-26 03:45:17
1223,2219,Calle 751,Piso 1 Dto C,AR,Buenos Aires,BA,La Plata,3452,2023-10-22 11:43:04
1224,2220,Calle 577,Piso 6 Dto A,AR,Buenos Aires,BA,CABA,7273,2025-08-05 02:27:27
1225,2221,Calle 9695,,AR,Mendoza,MZA,Mendoza,3156,2025-05-17 13:38:49
1226,2222,Calle 2127,Piso 4 Dto C,AR,Buenos Aires,BA,La Plata,7589,2024-01-13 21:13:59
1227,2223,Calle 9133,,AR,Santa Fe,SF,Santa Fe,6315,2025-06-30 17:25:50
1228,2224,Calle 8830,Piso 8 Dto B,AR,Buenos Aires,BA,La Plata,3745,2023-12-06 17:10:48
1229,2225,Calle 8360,Piso 6 Dto C,AR,Buenos Aires,BA,La Plata,9869,2024-10-14 10:49:37
1230,2226,Calle 5960,Piso 6 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,3912,2025-06-23 21:04:42
1231,2227,Calle 1945,Piso 2 Dto C,AR,Buenos Aires,BA,Mar del Plata,6444,2023-06-14 10:49:19
1232,2228,Calle 646,Piso 1 Dto A,AR,Buenos Aires,BA,CABA,7103,2024-04-26 15:06:58
1233,2229,Calle 1192,,AR,Córdoba,CBA,Córdoba,6340,2024-09-10 00:40:08
1234,2230,Calle 5309,,AR,Buenos Aires,BA,CABA,9548,2024-03-18 01:04:26
1235,2231,Calle 9103,,AR,Córdoba,CBA,Villa Carlos Paz,5651,2024-08-19 02:26:34
1236,2232,Calle 8599,Piso 10 Dto B,AR,Buenos Aires,BA,Mar del Plata,9038,2023-12-15 19:24:27
1237,2233,Calle 3639,Piso 7 Dto B,AR,Buenos Aires,BA,Mar del Plata,5795,2025-02-06 00:10:29
1238,2234,Calle 2126,,AR,Buenos Aires,BA,CABA,7042,2024-07-26 06:11:04
1239,2235,Calle 8616,,AR,Buenos Aires,BA,CABA,3190,2024-02-25 19:30:38
1240,2236,Calle 3280,,AR,Santa Fe,SF,Rosario,5994,2023-09-26 20:31:50
1241,2237,Calle 133,,AR,Buenos Aires,BA,Mar del Plata,7805,2024-06-16 14:37:19
1242,2238,Calle 9057,,AR,Buenos Aires,BA,CABA,9724,2024-01-17 09:51:02
1243,2239,Calle 8499,Piso 12 Dto A,AR,Santa Fe,SF,Santa Fe,3899,2024-02-10 15:41:12
1244,2240,Calle 7607,Piso 6 Dto B,AR,Santa Fe,SF,Santa Fe,5352,2025-05-26 14:36:53
1245,2241,Calle 9359,,AR,Buenos Aires,BA,CABA,2478,2025-07-07 16:46:57
1246,2242,Calle 7432,,AR,Santa Fe,SF,Rafaela,2675,2025-01-04 17:17:43
1247,2243,Calle 7202,Piso 2 Dto C,AR,Buenos Aires,BA,CABA,3876,2023-08-12 08:48:46
1248,2244,Calle 3250,,AR,Buenos Aires,BA,CABA,4049,2023-06-20 11:08:11
1249,2245,Calle 2543,,AR,Buenos Aires,BA,CABA,7749,2024-01-26 22:31:18
1250,2246,Calle 6998,,AR,Mendoza,MZA,San Rafael,5967,2024-05-07 00:51:39
1251,2247,Calle 3875,Piso 3 Dto B,AR,Córdoba,CBA,Córdoba,5006,2025-08-22 02:45:25
1252,2248,Calle 5048,,AR,Buenos Aires,BA,Mar del Plata,9013,2025-04-24 06:54:51
1253,2249,Calle 3586,Piso 3 Dto B,AR,Córdoba,CBA,Villa Carlos Paz,5049,2023-06-05 09:15:40
1254,2250,Calle 4160,,AR,Córdoba,CBA,Villa Carlos Paz,3956,2025-03-30 02:54:27
1255,2251,Calle 7190,,AR,Córdoba,CBA,Río Cuarto,8211,2023-08-22 13:24:27
1256,2252,Calle 4039,Piso 11 Dto C,AR,Buenos Aires,BA,La Plata,9634,2025-06-17 03:38:05
1257,2253,Calle 8034,,AR,Córdoba,CBA,Córdoba,9502,2024-05-17 12:42:38
1258,2254,Calle 1615,Piso 3 Dto B,AR,Buenos Aires,BA,CABA,1889,2025-09-03 06:09:20
1259,2255,Calle 729,Piso 5 Dto C,AR,Buenos Aires,BA,CABA,8628,2025-07-19 15:42:14
1260,2256,Calle 7183,,AR,Buenos Aires,BA,Mar del Plata,7098,2025-07-12 23:46:55
1261,2257,Calle 8766,,AR,Buenos Aires,BA,CABA,4309,2023-06-01 22:22:15
1262,2258,Calle 3872,,AR,Buenos Aires,BA,La Plata,6254,2023-10-23 01:44:29
1263,2259,Calle 2671,,AR,Buenos Aires,BA,La Plata,1374,2023-12-23 19:09:08
1264,2260,Calle 9616,,AR,Córdoba,CBA,Córdoba,2515,2024-08-18 08:51:14
1265,2261,Calle 8379,,AR,Buenos Aires,BA,La Plata,1080,2025-02-09 14:06:34
1266,2262,Calle 3448,Piso 11 Dto C,AR,Mendoza,MZA,Mendoza,2522,2023-10-31 21:51:14
1267,2263,Calle 2473,,AR,Buenos Aires,BA,CABA,4395,2024-01-05 12:28:01
1268,2264,Calle 7543,,AR,Buenos Aires,BA,Mar del Plata,1876,2023-10-31 21:41:47
1269,2265,Calle 1463,Piso 2 Dto A,AR,Córdoba,CBA,Río Cuarto,7597,2023-10-15 08:14:55
1270,2266,Calle 686,,AR,Buenos Aires,BA,CABA,8315,2023-12-03 05:57:15
1271,2267,Calle 8670,,AR,Córdoba,CBA,Río Cuarto,4507,2023-07-02 12:19:06
1272,2268,Calle 7069,,AR,Buenos Aires,BA,CABA,9784,2023-05-26 19:55:34
1273,2269,Calle 4940,,AR,Córdoba,CBA,Villa Carlos Paz,5621,2024-02-03 14:52:10
1274,2270,Calle 373,Piso 9 Dto C,AR,Buenos Aires,BA,La Plata,9598,2023-12-10 10:21:57
1275,2271,Calle 9445,,AR,Mendoza,MZA,Mendoza,3459,2024-07-24 09:26:02
1276,2272,Calle 9690,Piso 4 Dto C,AR,Buenos Aires,BA,CABA,6733,2024-12-17 01:54:17
1277,2273,Calle 21,Piso 4 Dto C,AR,Santa Fe,SF,Rosario,3100,2025-06-15 09:01:34
1278,2274,Calle 3750,,AR,Santa Fe,SF,Rosario,5513,2024-02-26 07:54:55
1279,2275,Calle 9007,Piso 6 Dto C,AR,Buenos Aires,BA,La Plata,7346,2024-08-24 19:44:41
1280,2276,Calle 3474,,AR,Santa Fe,SF,Rosario,3558,2023-06-14 20:08:07
1281,2277,Calle 882,Piso 7 Dto A,AR,Buenos Aires,BA,La Plata,3653,2025-05-19 13:59:26
1282,2278,Calle 4554,,AR,Buenos Aires,BA,La Plata,8259,2023-09-15 14:57:29
1283,2279,Calle 367,,AR,Buenos Aires,BA,Mar del Plata,3072,2024-07-16 03:18:25
1284,2280,Calle 5610,,AR,Buenos Aires,BA,CABA,1124,2024-04-14 14:40:45
1285,2281,Calle 531,,AR,Córdoba,CBA,Villa Carlos Paz,1276,2024-11-20 04:35:03
